nm,W/sm/nm,W/sm
373.5,1.0783533104550709,79.76631731682195
375.5,1.1059193759751103,81.88741219639394
377.5,1.1466453639838736,84.14681425993939
379.5,1.0833092107140347,86.4420505031757
381.5,0.9755463306327157,88.55819925248164
383.5,0.8865645766598429,90.43687292736973
385.5,0.9161321667740541,92.32816130369548
387.5,1.0328713915580268,94.3706418472911
389.5,1.1488576921748943,96.5521166762941
391.5,1.1086513354819991,98.72511369692093
393.5,1.001177919044385,100.7697106688842
395.5,1.0983020424333996,102.86638063995376
397.5,1.2861020730546953,105.212976483468
399.5,1.520370641004849,108.0689394549326
401.5,1.6778258977252012,111.3370351955238
403.5,1.6859746019912547,114.6997273762056
405.5,1.646915694784455,118.0000401491874
407.5,1.637679009470617,121.30188322659214
409.5,1.6952842627547506,124.68888392704083
411.5,1.7562599382591526,128.13144930033053
413.5,1.758522393867171,131.60545264499194
415.5,1.7274445101049687,135.095017307295
417.5,1.705333766122625,138.57444653082342
419.5,1.7200549251478743,142.04251184103987
421.5,1.7409890208258898,145.484677705139
423.5,1.720481297189917,148.87112804458638
425.5,1.6639996953410185,152.2303861111734
427.5,1.594493489853426,155.49979094549388
429.5,1.5787334799994872,158.6153075484578
431.5,1.644107108198769,161.6996968989282
433.5,1.7101237009493278,164.95411099455964
435.5,1.750355832952283,168.39391809789205
437.5,1.7950957517240944,171.92396956108345
439.5,1.8466604759003702,175.47372359227012
441.5,1.889051046206688,179.11503121351092
443.5,1.8996334908430486,182.8961896150555
445.5,1.9246114104675611,186.7692242349145
447.5,1.9964532032757356,190.72933194208252
449.5,2.0462455495708367,194.78525608526638
451.5,2.0503908477873423,198.88072859844507
453.5,2.031855030932511,202.92421052762813
455.5,2.039252103025635,206.96506157964447
457.5,2.0543184789788445,211.0466230181637
459.5,2.0471611860670027,215.12421052762812
461.5,2.043677039739896,219.19908686155105
463.5,2.0431305827993143,223.2640513423139
465.5,2.034625494808582,227.29323117958458
467.5,2.0190659350918905,231.29368774880905
469.5,2.008042912449912,235.27039035962986
471.5,2.0067913020929753,239.2359218915612
473.5,2.0105669262603376,243.23637846078566
475.5,2.029787476071419,247.27672937694575
477.5,2.058695303890702,251.33049601269423
479.5,2.0733210361792005,255.4044056759184
481.5,2.0550739780843683,259.47966677262866
483.5,1.9852903823494268,263.4679252251263
485.5,1.9002124344278806,267.2671240423019
487.5,1.8786791274964263,270.95473672389176
489.5,1.9042872885015658,274.72432248325265
491.5,1.9098812692533953,278.57855565384364
493.5,1.9121253256143684,282.46598810115586
495.5,1.9414560078247778,286.40448597429315
497.5,1.9670589073591498,290.3469676317637
499.5,1.9407839023223392,294.20308608305044
501.5,1.9035924878250583,297.98383284534316
503.5,1.9214875914942757,301.787500836305
505.5,1.9456439328119806,305.6313957680808
507.5,1.9372879078027978,309.5049693096426
509.5,1.9363372949644777,313.3882217207547
511.5,1.935092053687006,317.2317156696594
513.5,1.9011025831562463,320.9989213736768
515.5,1.8519073612163028,324.66715080842675
517.5,1.8137896406560357,328.2246537137902
519.5,1.832264379582563,331.7839581840301
521.5,1.877423261226581,335.45393212362285
523.5,1.8998596497955456,339.2197780855849
525.5,1.896330223198668,342.9807285984451
527.5,1.888099126799082,346.6897286764971
529.5,1.910235439599385,350.4417508074029
531.5,1.9380693870081465,354.2466497842887
533.5,1.947578342490717,358.04840767219383
535.5,1.9388279357235192,361.84436693816633
537.5,1.9005470348356273,365.6124723975702
539.5,1.8697501177429023,369.33943777771117
541.5,1.8720711080211485,373.03003944346983
543.5,1.881884129770749,376.7359085084988
545.5,1.8793749607138492,380.47624604159637
547.5,1.8714298645451914,384.2242239106906
549.5,1.8757420403895564,387.96994717346786
551.5,1.8808359056926793,391.69997323387514
553.5,1.8831757514783267,395.4291396880833
555.5,1.8764751322493198,399.1640781084388
557.5,1.8520789128728516,402.86409149150126
559.5,1.831035841251574,406.52959625730773
561.5,1.831480749108144,410.20584229890414
563.5,1.8372739175468114,413.90044318616197
565.5,1.841702856768228,417.59955681383803
567.5,1.855725952111141,421.2941443180335
569.5,1.856962950300741,424.96994717346786
571.5,1.850656441627403,428.6300528265323
